RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_ADJUSTED,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_BUTTON_0_PRESS,CURRENT_FIX_BUTTON_1_PRESS,CURRENT_FIX_BUTTON_2_PRESS,CURRENT_FIX_BUTTON_3_PRESS,CURRENT_FIX_BUTTON_4_PRESS,CURRENT_FIX_BUTTON_5_PRESS,CURRENT_FIX_BUTTON_6_PRESS,CURRENT_FIX_BUTTON_7_PRESS,CURRENT_FIX_BUTTON_8_PRESS,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_END_OTHER,CURRENT_FIX_INDEX,CURRENT_FIX_INPUT_EVENTS,CURRENT_FIX_INTEREST_AREAS,CURRENT_FIX_INTEREST_AREA_DATA,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_GROUP,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_PIXEL_AREA,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_INTEREST_AREA_X_OFFSET,CURRENT_FIX_INTEREST_AREA_Y_OFFSET,CURRENT_FIX_IS_RT_END,CURRENT_FIX_LABEL,CURRENT_FIX_MSG_COUNT,CURRENT_FIX_MSG_LIST_TEXT,CURRENT_FIX_MSG_LIST_TIME,CURRENT_FIX_MSG_TEXT_1,CURRENT_FIX_MSG_TIME_1,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,CURRENT_FIX_PUPIL,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_REFIX_PREV_INTEREST_AREA,CURRENT_FIX_RUN_DWELL_TIME,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_START,CURRENT_FIX_START_OTHER,CURRENT_FIX_TRIAL_SPAN,CURRENT_FIX_X,CURRENT_FIX_X_OTHER,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_OTHER,CURRENT_FIX_Y_RESOLUTION,DATA_FILE,EYE_USED,GROUPING_VARIABLES,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,LAST_BUTTON_PRESSED,LAST_BUTTON_PRESSED_TIME,LAST_BUTTON_RELEASED,LAST_BUTTON_RELEASED_TIME,LAST_BUTTON_TIME,NEXT_FIX_ANGLE,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_END_OTHER,NEXT_FIX_INPUT_EVENTS,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DATA,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_GROUP,NEXT_FIX_INTEREST_AREA_ID,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_PIXEL_AREA,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_LIST_TEXT,NEXT_FIX_MSG_LIST_TIME,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_START_OTHER,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_OTHER,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_OTHER,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_BLINK_DURATION,NEXT_SAC_BLINK_END,NEXT_SAC_BLINK_START,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_ID,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_INPUT_EVENTS,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_LIST_TEXT,NEXT_SAC_MSG_LIST_TIME,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_ID,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_ANGLE,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_END_OTHER,PREVIOUS_FIX_INPUT_EVENTS,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DATA,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_GROUP,PREVIOUS_FIX_INTEREST_AREA_ID,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_LIST_TEXT,PREVIOUS_FIX_MSG_LIST_TIME,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_START_OTHER,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_OTHER,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_OTHER,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_BLINK_DURATION,PREVIOUS_SAC_BLINK_END,PREVIOUS_SAC_BLINK_START,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_ID,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_INPUT_EVENTS,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_LIST_TEXT,PREVIOUS_SAC_MSG_LIST_TIME,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_ID,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_FIXATION_TOTAL,TRIAL_LABEL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3846,NA,14,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3668 ms,0,[],[],NA,NA,NA,NA,NA,686900,NA,NA,NA,NA,NA,3668,NA,SPAN_NONE,81930,NA,4730,40810,NA,3860,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,15000,NONE,LEFT,"1,25",692,4558,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3868 ms,0,[],[],NA,NA,NA,NA,NA,666400,NA,NA,NA,3868,NA,SPAN_NONE,76830,NA,4725,38410,NA,3845,"1,28",15467,5709,NA,NA,NA,FALSE,LEFT,20,[ ],NA,NA,NA,3866,76040,4730,38910,3850,14,[],FALSE,Saccade: 3848 ms,0,[],[],NA,NA,NA,NA,NA,NA,9787,[ ],NA,NA,NA,3848,81510,4730,41020,3860,"105,20",NONE,NA,"0,13",138,3660,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3524 ms,0,[],[],NA,NA,NA,NA,NA,681900,NA,NA,NA,3524,NA,SPAN_NONE,81770,NA,4730,40330,NA,3850,"0,29","-67,44",3478,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,3666,82190,4730,40910,3860,13,[],FALSE,Saccade: 3662 ms,0,[],[],NA,NA,NA,NA,NA,NA,3746,[ ],NA,NA,NA,3662,81670,4730,39890,3850,23,Trial: 8,12636174,NA,NA,NA,NA
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,692,4558,NA,15,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3868 ms,0,[],[],NA,NA,NA,NA,NA,666400,NA,NA,NA,NA,NA,3868,NA,SPAN_NONE,76830,NA,4725,38410,NA,3845,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,-7754,NONE,NA,"0,19",94,4658,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4566 ms,0,[],[],NA,NA,NA,NA,NA,662500,NA,NA,NA,4566,NA,SPAN_NONE,77020,NA,4730,39110,NA,3850,"0,26",-6722,3359,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,4564,77120,4730,38930,3850,15,[],FALSE,Saccade: 4560 ms,0,[],[],NA,NA,NA,NA,NA,NA,3592,[ ],NA,NA,NA,4560,76640,4720,38000,3840,"-30,01",NONE,RIGHT,"1,25",180,3846,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3668 ms,0,[],[],NA,NA,NA,NA,NA,686900,NA,NA,NA,3668,NA,SPAN_NONE,81930,NA,4730,40810,NA,3860,"1,28","154,67",5709,NA,NA,NA,FALSE,LEFT,20,[ ],NA,NA,NA,3866,76040,4730,38910,3850,14,[],FALSE,Saccade: 3848 ms,0,[],[],NA,NA,NA,NA,NA,NA,9787,[ ],NA,NA,NA,3848,81510,4730,41020,3860,23,Trial: 8,12636174,NA,NA,NA,NA
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,4658,NA,16,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4566 ms,0,[],[],NA,NA,NA,NA,NA,662500,NA,NA,NA,NA,NA,4566,NA,SPAN_NONE,77020,NA,4730,39110,NA,3850,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,9718,NONE,NA,"0,19",76,4742,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4668 ms,0,[],[],NA,NA,NA,NA,NA,664500,NA,NA,NA,4668,NA,SPAN_NONE,76910,NA,4725,38400,NA,3840,"0,38",9545,3251,NA,NA,NA,FALSE,NA,8,[ ],NA,NA,NA,4666,77150,4720,38230,3840,16,[],FALSE,Saccade: 4660 ms,0,[],[],NA,NA,NA,NA,NA,NA,3759,[ ],NA,NA,NA,4660,77320,4730,39680,3850,"102,46",NONE,NA,"0,19",692,4558,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3868 ms,0,[],[],NA,NA,NA,NA,NA,666400,NA,NA,NA,3868,NA,SPAN_NONE,76830,NA,4725,38410,NA,3845,"0,26","-67,22",3359,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,4564,77120,4730,38930,3850,15,[],FALSE,Saccade: 4560 ms,0,[],[],NA,NA,NA,NA,NA,NA,3592,[ ],NA,NA,NA,4560,76640,4720,38000,3840,23,Trial: 8,12636174,NA,NA,NA,NA
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,4742,NA,17,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4668 ms,0,[],[],NA,NA,NA,NA,NA,664500,NA,NA,NA,NA,NA,4668,NA,SPAN_NONE,76910,NA,4725,38400,NA,3840,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,-7013,NONE,NA,"0,05",328,5076,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4750 ms,0,[],[],NA,NA,NA,NA,NA,664400,NA,NA,NA,4750,NA,SPAN_NONE,76990,NA,4725,38580,NA,3845,"0,24",-6951,3136,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,4748,77190,4730,39190,3850,17,[],FALSE,Saccade: 4744 ms,0,[],[],NA,NA,NA,NA,NA,NA,3340,[ ],NA,NA,NA,4744,76790,4730,38320,3840,"-82,82",NONE,NA,"0,19",94,4658,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4566 ms,0,[],[],NA,NA,NA,NA,NA,662500,NA,NA,NA,4566,NA,SPAN_NONE,77020,NA,4730,39110,NA,3850,"0,38","95,45",3251,NA,NA,NA,FALSE,NA,8,[ ],NA,NA,NA,4666,77150,4720,38230,3840,16,[],FALSE,Saccade: 4660 ms,0,[],[],NA,NA,NA,NA,NA,NA,3759,[ ],NA,NA,NA,4660,77320,4730,39680,3850,23,Trial: 8,12636174,NA,NA,NA,NA
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,5076,NA,18,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4750 ms,0,[],[],NA,NA,NA,NA,NA,664400,NA,NA,NA,NA,NA,4750,NA,SPAN_NONE,76990,NA,4725,38580,NA,3845,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,15092,NONE,NA,"0,10",96,5178,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5084 ms,0,[],[],NA,NA,NA,NA,NA,669900,NA,NA,NA,5084,NA,SPAN_NONE,76570,NA,4730,38390,NA,3845,"0,23",-7750,2855,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5082,76480,4730,38320,3840,18,[],FALSE,Saccade: 5078 ms,0,[],[],NA,NA,NA,NA,NA,NA,3115,[ ],NA,NA,NA,5078,76240,4720,37440,3840,"109,87",NONE,NA,"0,05",76,4742,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4668 ms,0,[],[],NA,NA,NA,NA,NA,664500,NA,NA,NA,4668,NA,SPAN_NONE,76910,NA,4725,38400,NA,3840,"0,24","-69,51",3136,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,4748,77190,4730,39190,3850,17,[],FALSE,Saccade: 4744 ms,0,[],[],NA,NA,NA,NA,NA,NA,3340,[ ],NA,NA,NA,4744,76790,4730,38320,3840,23,Trial: 8,12636174,NA,NA,NA,NA
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,5178,NA,19,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5084 ms,0,[],[],NA,NA,NA,NA,NA,669900,NA,NA,NA,NA,NA,5084,NA,SPAN_NONE,76570,NA,4730,38390,NA,3845,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,2532,NONE,NA,"0,09",190,5374,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5186 ms,0,[],[],NA,NA,NA,NA,NA,684600,NA,NA,NA,5186,NA,SPAN_NONE,76960,NA,4725,38240,NA,3840,"0,27",8863,3097,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5184,76490,4720,37900,3840,19,[],FALSE,Saccade: 5180 ms,0,[],[],NA,NA,NA,NA,NA,NA,3448,[ ],NA,NA,NA,5180,76460,4730,38920,3850,"-29,08",NONE,NA,"0,10",328,5076,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4750 ms,0,[],[],NA,NA,NA,NA,NA,664400,NA,NA,NA,4750,NA,SPAN_NONE,76990,NA,4725,38580,NA,3845,"0,23","-77,50",2855,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5082,76480,4730,38320,3840,18,[],FALSE,Saccade: 5078 ms,0,[],[],NA,NA,NA,NA,NA,NA,3115,[ ],NA,NA,NA,5078,76240,4720,37440,3840,23,Trial: 8,12636174,NA,NA,NA,NA
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,5374,NA,20,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5186 ms,0,[],[],NA,NA,NA,NA,NA,684600,NA,NA,NA,NA,NA,5186,NA,SPAN_NONE,76960,NA,4725,38240,NA,3840,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,8545,NONE,NA,"0,40",392,5776,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5386 ms,1,[TRIAL OK],[5400],TRIAL OK,5400,NA,NA,NA,688700,NA,NA,NA,5386,NA,SPAN_NONE,77110,NA,4720,36710,NA,3835,"0,45",14672,4001,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,5384,75590,4720,37500,3840,20,[],FALSE,Saccade: 5376 ms,0,[],[],NA,NA,NA,NA,NA,NA,4596,[ ],NA,NA,NA,5376,77350,4720,38440,3840,"-154,68",NONE,NA,"0,09",96,5178,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5084 ms,0,[],[],NA,NA,NA,NA,NA,669900,NA,NA,NA,5084,NA,SPAN_NONE,76570,NA,4730,38390,NA,3845,"0,27","88,63",3097,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5184,76490,4720,37900,3840,19,[],FALSE,Saccade: 5180 ms,0,[],[],NA,NA,NA,NA,NA,NA,3448,[ ],NA,NA,NA,5180,76460,4730,38920,3850,23,Trial: 8,12636174,NA,NA,NA,NA
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,392,5776,NA,21,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5386 ms,1,[TRIAL OK],[5400],TRIAL OK,5400,NA,NA,NA,688700,NA,NA,NA,NA,NA,5386,NA,SPAN_NONE,77110,NA,4720,36710,NA,3835,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,-9091,NONE,NA,"0,13",120,5902,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5784 ms,0,[],[],NA,NA,NA,NA,NA,691200,NA,NA,NA,5784,NA,SPAN_NONE,77100,NA,4720,37220,NA,3840,"0,22",-9835,2792,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5782,77110,4720,37290,3840,21,[],FALSE,Saccade: 5778 ms,0,[],[],NA,NA,NA,NA,NA,NA,2982,[ ],NA,NA,NA,5778,77260,4720,36460,3830,"-94,56",NONE,NA,"0,40",190,5374,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5186 ms,0,[],[],NA,NA,NA,NA,NA,684600,NA,NA,NA,5186,NA,SPAN_NONE,76960,NA,4725,38240,NA,3840,"0,45","146,72",4001,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,5384,75590,4720,37500,3840,20,[],FALSE,Saccade: 5376 ms,0,[],[],NA,NA,NA,NA,NA,NA,4596,[ ],NA,NA,NA,5376,77350,4720,38440,3840,23,Trial: 8,12636174,NA,NA,NA,NA
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,5902,NA,22,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5784 ms,0,[],[],NA,NA,NA,NA,NA,691200,NA,NA,NA,NA,NA,5784,NA,SPAN_NONE,77100,NA,4720,37220,NA,3840,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,5920,NONE,NA,"0,05",486,6394,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5910 ms,0,[],[],NA,NA,NA,NA,NA,691000,NA,NA,NA,5910,NA,SPAN_NONE,77210,NA,4720,37070,NA,3835,"0,26",8385,3034,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5908,77220,4720,36870,3830,22,[],FALSE,Saccade: 5904 ms,0,[],[],NA,NA,NA,NA,NA,NA,3298,[ ],NA,NA,NA,5904,77090,4720,37850,3840,"89,09",NONE,NA,"0,13",392,5776,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5386 ms,1,[TRIAL OK],[5400],TRIAL OK,5400,NA,NA,NA,688700,NA,NA,NA,5386,NA,SPAN_NONE,77110,NA,4720,36710,NA,3835,"0,22","-98,35",2792,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5782,77110,4720,37290,3840,21,[],FALSE,Saccade: 5778 ms,0,[],[],NA,NA,NA,NA,NA,NA,2982,[ ],NA,NA,NA,5778,77260,4720,36460,3830,23,Trial: 8,12636174,NA,NA,NA,NA
laerke,8,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,6394,NA,23,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5910 ms,0,[],[],NA,NA,NA,NA,NA,691000,NA,NA,NA,NA,NA,5910,NA,SPAN_NONE,77210,NA,4720,37070,NA,3835,laerke.EDF,LEFT,RECORDING_SESSION,TRUE,12642571,NA,Full Trial Period,TRUE,12636174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-120,80",NONE,NA,"0,05",120,5902,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5784 ms,0,[],[],NA,NA,NA,NA,NA,691200,NA,NA,NA,5784,NA,SPAN_NONE,77100,NA,4720,37220,NA,3840,"0,26","83,85",3034,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,5908,77220,4720,36870,3830,22,[],FALSE,Saccade: 5904 ms,0,[],[],NA,NA,NA,NA,NA,NA,3298,[ ],NA,NA,NA,5904,77090,4720,37850,3840,23,Trial: 8,12636174,NA,NA,NA,NA
