RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_SAC_ADJUSTED,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_BLINK_DURATION,CURRENT_SAC_BLINK_END,CURRENT_SAC_BLINK_START,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_DATA,CURRENT_SAC_END_INTEREST_AREA_ID,CURRENT_SAC_END_INTEREST_AREA_INDEX,CURRENT_SAC_END_INTEREST_AREA_LABEL,CURRENT_SAC_END_INTEREST_AREA_X_OFFSET,CURRENT_SAC_END_INTEREST_AREA_Y_OFFSET,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_X_RESOLUTION,CURRENT_SAC_END_Y,CURRENT_SAC_END_Y_RESOLUTION,CURRENT_SAC_INDEX,CURRENT_SAC_INPUT_EVENTS,CURRENT_SAC_IS_RT_END,CURRENT_SAC_LABEL,CURRENT_SAC_MSG_COUNT,CURRENT_SAC_MSG_LIST_TEXT,CURRENT_SAC_MSG_LIST_TIME,CURRENT_SAC_MSG_TEXT_1,CURRENT_SAC_MSG_TIME_1,CURRENT_SAC_NEAREST_END_INTEREST_AREA,CURRENT_SAC_NEAREST_END_INTEREST_AREA_DISTANCE,CURRENT_SAC_NEAREST_END_INTEREST_AREA_LABEL,CURRENT_SAC_NEAREST_START_INTEREST_AREA,CURRENT_SAC_NEAREST_START_INTEREST_AREA_DISTANCE,CURRENT_SAC_NEAREST_START_INTEREST_AREA_LABEL,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_PEAK_VELOCITY_TIME,CURRENT_SAC_START_INTEREST_AREAS,CURRENT_SAC_START_INTEREST_AREA_DATA,CURRENT_SAC_START_INTEREST_AREA_ID,CURRENT_SAC_START_INTEREST_AREA_INDEX,CURRENT_SAC_START_INTEREST_AREA_LABEL,CURRENT_SAC_START_INTEREST_AREA_X_OFFSET,CURRENT_SAC_START_INTEREST_AREA_Y_OFFSET,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_X_RESOLUTION,CURRENT_SAC_START_Y,CURRENT_SAC_START_Y_RESOLUTION,DATA_FILE,EYE_USED,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_INDEX,NEXT_FIX_INPUT_EVENTS,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_ID,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_LIST_TEXT,NEXT_FIX_MSG_LIST_TIME,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_BLINK_DURATION,NEXT_SAC_BLINK_END,NEXT_SAC_BLINK_START,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_ID,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_INPUT_EVENTS,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_LIST_TEXT,NEXT_SAC_MSG_LIST_TIME,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_PEAK_VELOCITY_TIME,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_ID,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_INDEX,PREVIOUS_FIX_INPUT_EVENTS,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_ID,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_LIST_TEXT,PREVIOUS_FIX_MSG_LIST_TIME,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_BLINK_DURATION,PREVIOUS_SAC_BLINK_END,PREVIOUS_SAC_BLINK_START,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_ID,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_INPUT_EVENTS,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_LIST_TEXT,PREVIOUS_SAC_MSG_LIST_TIME,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_PEAK_VELOCITY_TIME,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_ID,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_LABEL,TRIAL_SACCADE_TOTAL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
liv,3,FALSE,0.62,-6432,4564,NA,NA,NA,FALSE,DOWN,10,[ ],NA,NA,NA,NA,NA,NA,314,93350,4810,57240,3970,1,[],FALSE,Saccade: 306 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,5634,3734827,[ ],NA,NA,NA,NA,NA,NA,306,92050,4790,55010,3950,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,118,432,2,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 316 ms,0,[],[],NA,NA,NA,NA,921400,NA,NA,NA,316,SPAN_NONE,93120,4805,56630,3965,"3,82",10836,7501,NA,NA,NA,FALSE,UP,48,[ ],NA,NA,NA,480,86820,4740,42150,3860,2,[],FALSE,Saccade: 434 ms,0,[],[],NA,NA,NA,NA,NA,NA,19442,3734985,[ ],NA,NA,NA,434,92560,4800,56330,3960,NONE,214,304,1,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 92 ms,2,"[SYNCTIME 292485, stimuli\f_pl_o1_dir_-o.avi]","[113, 113]",SYNCTIME 292485,113,NA,NA,903500,NA,NA,NA,92,SPAN_NONE,92010,4790,54550,3950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,3.82,10836,7501,NA,NA,NA,FALSE,UP,48,[ ],NA,NA,NA,NA,NA,NA,480,86820,4740,42150,3860,2,[],FALSE,Saccade: 434 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,19442,3734985,[ ],NA,NA,NA,NA,NA,NA,434,92560,4800,56330,3960,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,470,950,3,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 482 ms,0,[],[],NA,NA,NA,NA,907400,NA,NA,NA,482,SPAN_NONE,86310,4735,43510,3865,"1,28",7862,6027,NA,NA,NA,FALSE,UP,20,[ ],NA,NA,NA,970,87360,4720,38680,3840,3,[],FALSE,Saccade: 952 ms,0,[],[],NA,NA,NA,NA,NA,NA,8858,3735479,[ ],NA,NA,NA,952,86170,4740,43500,3870,NONE,118,432,2,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 316 ms,0,[],[],NA,NA,NA,NA,921400,NA,NA,NA,316,SPAN_NONE,93120,4805,56630,3965,"0,62",-6432,4564,NA,NA,NA,FALSE,DOWN,10,[ ],NA,NA,NA,314,93350,4810,57240,3970,1,[],FALSE,Saccade: 306 ms,0,[],[],NA,NA,NA,NA,NA,NA,5634,3734827,[ ],NA,NA,NA,306,92050,4790,55010,3950,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,1.28,7862,6027,NA,NA,NA,FALSE,UP,20,[ ],NA,NA,NA,NA,NA,NA,970,87360,4720,38680,3840,3,[],FALSE,Saccade: 952 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,8858,3735479,[ ],NA,NA,NA,NA,NA,NA,952,86170,4740,43500,3870,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,56,1026,4,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 972 ms,0,[],[],NA,NA,NA,NA,903300,NA,NA,NA,972,SPAN_NONE,87270,4720,39160,3840,"0,21",-8593,2775,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,1032,87400,4730,39670,3850,4,[],FALSE,Saccade: 1028 ms,0,[],[],NA,NA,NA,NA,NA,NA,2971,3735551,[ ],NA,NA,NA,1028,87330,4720,38870,3840,NONE,470,950,3,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 482 ms,0,[],[],NA,NA,NA,NA,907400,NA,NA,NA,482,SPAN_NONE,86310,4735,43510,3865,"3,82",10836,7501,NA,NA,NA,FALSE,UP,48,[ ],NA,NA,NA,480,86820,4740,42150,3860,2,[],FALSE,Saccade: 434 ms,0,[],[],NA,NA,NA,NA,NA,NA,19442,3734985,[ ],NA,NA,NA,434,92560,4800,56330,3960,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,0.21,-8593,2775,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,NA,NA,NA,1032,87400,4730,39670,3850,4,[],FALSE,Saccade: 1028 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,2971,3735551,[ ],NA,NA,NA,NA,NA,NA,1028,87330,4720,38870,3840,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,990,2022,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 1034 ms,0,[],[],NA,NA,NA,NA,922500,NA,NA,NA,1034,SPAN_NONE,88600,4725,38980,3845,"4,94",-10070,13202,NA,NA,NA,FALSE,DOWN,38,[ ],NA,NA,NA,2060,84020,4800,57690,3970,5,[],FALSE,Saccade: 2024 ms,0,[],[],NA,NA,NA,NA,NA,NA,21368,3736561,[ ],NA,NA,NA,2024,88390,4720,38720,3840,NONE,56,1026,4,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 972 ms,0,[],[],NA,NA,NA,NA,903300,NA,NA,NA,972,SPAN_NONE,87270,4720,39160,3840,"1,28",7862,6027,NA,NA,NA,FALSE,UP,20,[ ],NA,NA,NA,970,87360,4720,38680,3840,3,[],FALSE,Saccade: 952 ms,0,[],[],NA,NA,NA,NA,NA,NA,8858,3735479,[ ],NA,NA,NA,952,86170,4740,43500,3870,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,4.94,-10070,13202,NA,NA,NA,FALSE,DOWN,38,[ ],NA,NA,NA,NA,NA,NA,2060,84020,4800,57690,3970,5,[],FALSE,Saccade: 2024 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,21368,3736561,[ ],NA,NA,NA,NA,NA,NA,2024,88390,4720,38720,3840,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,508,2568,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2062 ms,0,[],[],NA,NA,NA,NA,944100,NA,NA,NA,2062,SPAN_NONE,83370,4800,57190,3970,"0,47",-1667,4443,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,2578,85480,4800,57730,3970,6,[],FALSE,Saccade: 2570 ms,0,[],[],NA,NA,NA,NA,NA,NA,5029,3737093,[ ],NA,NA,NA,2570,83300,4800,57190,3970,NONE,990,2022,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 1034 ms,0,[],[],NA,NA,NA,NA,922500,NA,NA,NA,1034,SPAN_NONE,88600,4725,38980,3845,"0,21",-8593,2775,NA,NA,NA,FALSE,NA,6,[ ],NA,NA,NA,1032,87400,4730,39670,3850,4,[],FALSE,Saccade: 1028 ms,0,[],[],NA,NA,NA,NA,NA,NA,2971,3735551,[ ],NA,NA,NA,1028,87330,4720,38870,3840,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,0.47,-1667,4443,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,NA,NA,NA,2578,85480,4800,57730,3970,6,[],FALSE,Saccade: 2570 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,5029,3737093,[ ],NA,NA,NA,NA,NA,NA,2570,83300,4800,57190,3970,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,712,3290,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2580 ms,0,[],[],NA,NA,NA,NA,915700,NA,NA,NA,2580,SPAN_NONE,85540,4810,61030,3985,"3,45",8403,10831,NA,NA,NA,FALSE,UP,32,[ ],NA,NA,NA,3322,87490,4760,47330,3900,7,[],FALSE,Saccade: 3292 ms,0,[],[],NA,NA,NA,NA,NA,NA,17684,3737827,[ ],NA,NA,NA,3292,85770,4820,60900,4000,NONE,508,2568,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2062 ms,0,[],[],NA,NA,NA,NA,944100,NA,NA,NA,2062,SPAN_NONE,83370,4800,57190,3970,"4,94",-10070,13202,NA,NA,NA,FALSE,DOWN,38,[ ],NA,NA,NA,2060,84020,4800,57690,3970,5,[],FALSE,Saccade: 2024 ms,0,[],[],NA,NA,NA,NA,NA,NA,21368,3736561,[ ],NA,NA,NA,2024,88390,4720,38720,3840,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,3.45,8403,10831,NA,NA,NA,FALSE,UP,32,[ ],NA,NA,NA,NA,NA,NA,3322,87490,4760,47330,3900,7,[],FALSE,Saccade: 3292 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,17684,3737827,[ ],NA,NA,NA,NA,NA,NA,3292,85770,4820,60900,4000,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,150,3472,8,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3324 ms,0,[],[],NA,NA,NA,NA,891300,NA,NA,NA,3324,SPAN_NONE,86580,4755,47410,3895,"1,52",9595,7215,NA,NA,NA,FALSE,UP,20,[ ],NA,NA,NA,3492,85810,4730,41790,3860,8,[],FALSE,Saccade: 3474 ms,0,[],[],NA,NA,NA,NA,NA,NA,10406,3738003,[ ],NA,NA,NA,3474,86560,4760,47670,3900,NONE,712,3290,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2580 ms,0,[],[],NA,NA,NA,NA,915700,NA,NA,NA,2580,SPAN_NONE,85540,4810,61030,3985,"0,47",-1667,4443,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,2578,85480,4800,57730,3970,6,[],FALSE,Saccade: 2570 ms,0,[],[],NA,NA,NA,NA,NA,NA,5029,3737093,[ ],NA,NA,NA,2570,83300,4800,57190,3970,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,1.52,9595,7215,NA,NA,NA,FALSE,UP,20,[ ],NA,NA,NA,NA,NA,NA,3492,85810,4730,41790,3860,8,[],FALSE,Saccade: 3474 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,10406,3738003,[ ],NA,NA,NA,NA,NA,NA,3474,86560,4760,47670,3900,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,140,3632,9,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3494 ms,0,[],[],NA,NA,NA,NA,884600,NA,NA,NA,3494,SPAN_NONE,85620,4730,42190,3860,"5,28",-8424,13635,NA,NA,NA,FALSE,DOWN,38,[ ],NA,NA,NA,3670,88200,4830,62680,4020,9,[],FALSE,Saccade: 3634 ms,0,[],[],NA,NA,NA,NA,NA,NA,23375,3738169,[ ],NA,NA,NA,3634,85670,4730,41990,3860,NONE,150,3472,8,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3324 ms,0,[],[],NA,NA,NA,NA,891300,NA,NA,NA,3324,SPAN_NONE,86580,4755,47410,3895,"3,45",8403,10831,NA,NA,NA,FALSE,UP,32,[ ],NA,NA,NA,3322,87490,4760,47330,3900,7,[],FALSE,Saccade: 3292 ms,0,[],[],NA,NA,NA,NA,NA,NA,17684,3737827,[ ],NA,NA,NA,3292,85770,4820,60900,4000,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,5.28,-8424,13635,NA,NA,NA,FALSE,DOWN,38,[ ],NA,NA,NA,NA,NA,NA,3670,88200,4830,62680,4020,9,[],FALSE,Saccade: 3634 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,23375,3738169,[ ],NA,NA,NA,NA,NA,NA,3634,85670,4730,41990,3860,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,262,3932,10,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3672 ms,0,[],[],NA,NA,NA,NA,898000,NA,NA,NA,3672,SPAN_NONE,88010,4825,61870,4015,"0,78",14582,5011,NA,NA,NA,FALSE,LEFT,14,[ ],NA,NA,NA,3946,85090,4810,59950,3990,10,[],FALSE,Saccade: 3934 ms,0,[],[],NA,NA,NA,NA,NA,NA,6685,3738459,[ ],NA,NA,NA,3934,88210,4820,61710,4010,NONE,140,3632,9,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3494 ms,0,[],[],NA,NA,NA,NA,884600,NA,NA,NA,3494,SPAN_NONE,85620,4730,42190,3860,"1,52",9595,7215,NA,NA,NA,FALSE,UP,20,[ ],NA,NA,NA,3492,85810,4730,41790,3860,8,[],FALSE,Saccade: 3474 ms,0,[],[],NA,NA,NA,NA,NA,NA,10406,3738003,[ ],NA,NA,NA,3474,86560,4760,47670,3900,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,0.78,14582,5011,NA,NA,NA,FALSE,LEFT,14,[ ],NA,NA,NA,NA,NA,NA,3946,85090,4810,59950,3990,10,[],FALSE,Saccade: 3934 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,6685,3738459,[ ],NA,NA,NA,NA,NA,NA,3934,88210,4820,61710,4010,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,668,4614,11,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3948 ms,0,[],[],NA,NA,NA,NA,907800,NA,NA,NA,3948,SPAN_NONE,85880,4815,60840,4000,"0,54",0,4849,NA,NA,NA,FALSE,RIGHT,10,[ ],NA,NA,NA,4624,88640,4830,61960,4010,11,[],FALSE,Saccade: 4616 ms,0,[],[],NA,NA,NA,NA,NA,NA,5566,3739139,[ ],NA,NA,NA,4616,86010,4830,61960,4010,NONE,262,3932,10,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3672 ms,0,[],[],NA,NA,NA,NA,898000,NA,NA,NA,3672,SPAN_NONE,88010,4825,61870,4015,"5,28",-8424,13635,NA,NA,NA,FALSE,DOWN,38,[ ],NA,NA,NA,3670,88200,4830,62680,4020,9,[],FALSE,Saccade: 3634 ms,0,[],[],NA,NA,NA,NA,NA,NA,23375,3738169,[ ],NA,NA,NA,3634,85670,4730,41990,3860,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,0.54,0,4849,NA,NA,NA,FALSE,RIGHT,10,[ ],NA,NA,NA,NA,NA,NA,4624,88640,4830,61960,4010,11,[],FALSE,Saccade: 4616 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,5566,3739139,[ ],NA,NA,NA,NA,NA,NA,4616,86010,4830,61960,4010,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,374,4998,12,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4626 ms,0,[],[],NA,NA,NA,NA,893000,NA,NA,NA,4626,SPAN_NONE,87300,4825,61430,4005,"4,36",7875,9648,NA,NA,NA,FALSE,UP,46,[ ],NA,NA,NA,5044,91070,4750,44090,3880,12,[],FALSE,Saccade: 5000 ms,0,[],[],NA,NA,NA,NA,NA,NA,13247,3739531,[ ],NA,NA,NA,5000,87000,4820,60940,4000,NONE,668,4614,11,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3948 ms,0,[],[],NA,NA,NA,NA,907800,NA,NA,NA,3948,SPAN_NONE,85880,4815,60840,4000,"0,78",14582,5011,NA,NA,NA,FALSE,LEFT,14,[ ],NA,NA,NA,3946,85090,4810,59950,3990,10,[],FALSE,Saccade: 3934 ms,0,[],[],NA,NA,NA,NA,NA,NA,6685,3738459,[ ],NA,NA,NA,3934,88210,4820,61710,4010,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,4.36,7875,9648,NA,NA,NA,FALSE,UP,46,[ ],NA,NA,NA,NA,NA,NA,5044,91070,4750,44090,3880,12,[],FALSE,Saccade: 5000 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,13247,3739531,[ ],NA,NA,NA,NA,NA,NA,5000,87000,4820,60940,4000,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,98,5142,13,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5046 ms,0,[],[],NA,NA,NA,NA,901200,NA,NA,NA,5046,SPAN_NONE,90060,4740,43970,3870,"1,85",10887,7459,NA,NA,NA,FALSE,UP,24,[ ],NA,NA,NA,5166,87070,4720,37380,3840,13,[],FALSE,Saccade: 5144 ms,0,[],[],NA,NA,NA,NA,NA,NA,13912,3739675,[ ],NA,NA,NA,5144,89900,4740,44130,3870,NONE,374,4998,12,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4626 ms,0,[],[],NA,NA,NA,NA,893000,NA,NA,NA,4626,SPAN_NONE,87300,4825,61430,4005,"0,54",0,4849,NA,NA,NA,FALSE,RIGHT,10,[ ],NA,NA,NA,4624,88640,4830,61960,4010,11,[],FALSE,Saccade: 4616 ms,0,[],[],NA,NA,NA,NA,NA,NA,5566,3739139,[ ],NA,NA,NA,4616,86010,4830,61960,4010,Trial: 3,18,3734519,NA,NA,NA,NA
liv,3,FALSE,1.85,10887,7459,NA,NA,NA,FALSE,UP,24,[ ],NA,NA,NA,NA,NA,NA,5166,87070,4720,37380,3840,13,[],FALSE,Saccade: 5144 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,13912,3739675,[ ],NA,NA,NA,NA,NA,NA,5144,89900,4740,44130,3870,liv.EDF,RIGHT,TRUE,3740902,NA,Full Trial Period,TRUE,3734519,NONE,252,5418,14,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5168 ms,1,[TRIAL OK],[5386],TRIAL OK,5386,NA,NA,909300,NA,NA,NA,5168,SPAN_NONE,87350,4720,38180,3840,"0,46",-14117,4143,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,5428,85270,4730,39360,3850,14,[],FALSE,Saccade: 5420 ms,0,[],[],NA,NA,NA,NA,NA,NA,4768,3739943,[ ],NA,NA,NA,5420,86980,4720,38240,3840,NONE,98,5142,13,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5046 ms,0,[],[],NA,NA,NA,NA,901200,NA,NA,NA,5046,SPAN_NONE,90060,4740,43970,3870,"4,36",7875,9648,NA,NA,NA,FALSE,UP,46,[ ],NA,NA,NA,5044,91070,4750,44090,3880,12,[],FALSE,Saccade: 5000 ms,0,[],[],NA,NA,NA,NA,NA,NA,13247,3739531,[ ],NA,NA,NA,5000,87000,4820,60940,4000,Trial: 3,18,3734519,NA,NA,NA,NA
