ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeTracked,Task,StartY_flipped,EndY_flipped,Order,Stimulus,SearchOrCount
nanna1,4,36,11430,11470,42,593.3,221.3,185.1,330.3,401.61,213.37,FALSE,LEFT,8.88,LEFT,Visual foraging,829.7,720.7,1,droplets.jpg,Search
nanna1,4,37,11774,11814,42,188.9,292,341.5,486,273.78,138.65,FALSE,DOWN,5.81,LEFT,Visual foraging,759,565,1,droplets.jpg,Search
nanna1,4,38,11992,12010,20,349.9,494.5,401.6,445.5,119.89,79.05,FALSE,UP,1.63,LEFT,Visual foraging,556.5,605.5,1,droplets.jpg,Search
nanna1,4,39,12304,12344,42,422.5,454.1,95.8,650.2,364.04,195.78,FALSE,LEFT,8.11,LEFT,Visual foraging,596.9,400.79999999999995,1,droplets.jpg,Search
nanna1,4,40,12690,12714,26,104,697.6,160.5,792.8,154.75,94.45,FALSE,DOWN,2.49,LEFT,Visual foraging,353.4,258.20000000000005,1,droplets.jpg,Search
nanna1,4,41,13160,13172,14,162.3,820.1,206.3,818.1,71.23,58.28,FALSE,RIGHT,0.84,LEFT,Visual foraging,230.89999999999998,232.89999999999998,1,droplets.jpg,Search
nanna1,4,42,13332,13354,24,204.6,826.6,314.1,908.6,194.77,116.03,FALSE,RIGHT,2.82,LEFT,Visual foraging,224.39999999999998,142.39999999999998,1,droplets.jpg,Search
nanna1,4,43,13740,13796,58,325.8,969,901.4,978.5,449.81,194.64,FALSE,RIGHT,11.17,LEFT,Visual foraging,82,72.5,1,droplets.jpg,Search
nanna1,4,44,14032,14058,28,900.8,1003.6,945.5,866,194.39,117.78,FALSE,UP,3.26,LEFT,Visual foraging,47.39999999999998,185,1,droplets.jpg,Search
nanna1,4,45,14314,14340,28,977.3,887.4,822.8,913,203.2,111.7,FALSE,LEFT,3.14,LEFT,Visual foraging,163.60000000000002,138,1,droplets.jpg,Search
nanna1,4,46,14574,14618,46,827.2,928,1365.8,851.7,408.32,234.06,FALSE,RIGHT,10.72,LEFT,Visual foraging,123,199.29999999999995,1,droplets.jpg,Search
nanna1,4,47,14884,14920,38,1362.4,877,1269,892.1,74.76,48.66,FALSE,LEFT,1.85,LEFT,Visual foraging,174,158.89999999999998,1,droplets.jpg,Search
nanna1,4,48,15114,15168,56,1273.7,879.3,1045.7,718.2,303.43,115.93,FALSE,LEFT,5.93,LEFT,Visual foraging,171.70000000000005,332.79999999999995,1,droplets.jpg,Search
nanna1,4,49,15422,15446,26,1028.3,692.9,1152.9,614.1,210.72,122.88,FALSE,RIGHT,3.21,LEFT,Visual foraging,358.1,436.9,1,droplets.jpg,Search
nanna1,4,50,15682,15722,42,1158.7,599.4,857.1,555.6,337.49,152.42,FALSE,LEFT,6.33,LEFT,Visual foraging,451.6,495.4,1,droplets.jpg,Search
nanna1,4,51,15908,15976,70,857.7,549.7,1188.9,198.8,469.52,178.88,FALSE,UP,11.41,LEFT,Visual foraging,501.29999999999995,852.2,1,droplets.jpg,Search
nanna1,4,52,16312,16342,32,1190.2,208.6,1273.8,186.9,149.31,80.44,FALSE,RIGHT,1.84,LEFT,Visual foraging,842.4,864.1,1,droplets.jpg,Search
nanna1,4,53,16628,16652,26,1281.5,198.4,1418.3,119.5,240.12,131.47,FALSE,RIGHT,3.49,LEFT,Visual foraging,852.6,931.5,1,droplets.jpg,Search
nanna1,4,54,17072,17114,44,1430.8,153.1,1401.1,128,105.48,78.34,TRUE,UP,0.89,LEFT,Visual foraging,897.9,923,1,droplets.jpg,Search
nanna1,4,56,17476,17492,18,1130.2,1031.5,1151.2,954.7,117.75,99.92,FALSE,UP,1.76,LEFT,Visual foraging,19.5,96.29999999999995,1,droplets.jpg,Search
nanna1,4,57,17684,17724,42,1132.9,801.1,1180.2,628.8,289.56,128.9,FALSE,UP,4.28,LEFT,Visual foraging,249.89999999999998,422.20000000000005,1,droplets.jpg,Search
nanna1,4,58,18112,21226,3116,1199.8,632.6,1177.6,630.8,163.63,84.01,TRUE,NA,0.45,LEFT,Visual foraging,418.4,420.20000000000005,1,droplets.jpg,Search
nanna1,5,2,4152,4170,20,263.4,644.5,200.2,668.1,102.3,64.01,FALSE,LEFT,1.37,LEFT,Visual foraging,406.5,382.9,1,birds.jpg,Search
nanna1,5,3,4390,4446,58,188.6,641.5,691.5,686,442.22,190.13,FALSE,RIGHT,10.14,LEFT,Visual foraging,409.5,365,1,birds.jpg,Search
nanna1,5,4,4674,4716,44,708.5,705.7,1176.4,684.3,385.57,217.35,FALSE,RIGHT,9.54,LEFT,Visual foraging,345.29999999999995,366.70000000000005,1,birds.jpg,Search
nanna1,5,5,5170,5204,36,1198.6,734.5,1098.1,621,171.24,94.32,FALSE,UP,3.44,LEFT,Visual foraging,316.5,430,1,birds.jpg,Search
nanna1,5,6,5498,5550,54,1126,651,1350.7,435,343.68,144.35,FALSE,UP,7.08,LEFT,Visual foraging,400,616,1,birds.jpg,Search
nanna1,5,7,6292,6338,48,1345,436.5,1319.2,183.3,342.1,138.01,FALSE,UP,6.54,LEFT,Visual foraging,614.5,867.7,1,birds.jpg,Search
nanna1,5,8,6792,6830,40,1331,189.2,1182.3,273.7,246,112.64,FALSE,LEFT,3.8,LEFT,Visual foraging,861.8,777.3,1,birds.jpg,Search
nanna1,5,9,8284,8318,36,1144.8,313.7,1082.1,360.6,154.81,70.25,FALSE,LEFT,1.8,LEFT,Visual foraging,737.3,690.4,1,birds.jpg,Search
nanna1,5,10,8648,8694,48,1079.6,335.5,1239.8,571.1,317.6,157.36,FALSE,DOWN,6.87,LEFT,Visual foraging,715.5,479.9,1,birds.jpg,Search
nanna1,5,11,8848,8910,64,1254.4,565.6,1109.2,234.3,534.68,165.26,FALSE,UP,9,LEFT,Visual foraging,485.4,816.7,1,birds.jpg,Search
nanna1,5,12,9876,9922,48,1109.1,253.8,1169.5,623.1,424.73,200.78,FALSE,DOWN,9.49,LEFT,Visual foraging,797.2,427.9,1,birds.jpg,Search
nanna1,5,13,10546,10588,44,1178.9,657.1,1225.1,351.3,349.41,176.25,FALSE,UP,7.77,LEFT,Visual foraging,393.9,699.7,1,birds.jpg,Search
nanna1,5,14,10804,10860,58,1231.8,365.8,631.4,834,498.36,297.7,FALSE,LEFT,16.82,LEFT,Visual foraging,685.2,217,1,birds.jpg,Search
nanna1,5,15,11130,11160,32,633.1,865.4,489.9,790.4,219.9,118.93,FALSE,LEFT,3.36,LEFT,Visual foraging,185.60000000000002,260.6,1,birds.jpg,Search
nanna1,5,16,11322,11372,52,495,776.9,230.7,651.8,273.9,125.18,FALSE,LEFT,6.05,LEFT,Visual foraging,274.1,399.20000000000005,1,birds.jpg,Search
nanna1,5,17,11534,11578,46,245.7,660.9,136.6,395.3,296.5,170.15,FALSE,UP,6.9,LEFT,Visual foraging,390.1,655.7,1,birds.jpg,Search
nanna1,5,18,11812,11852,42,145,397.3,113.4,113.1,310.53,183.85,FALSE,UP,7.26,LEFT,Visual foraging,653.7,937.9,1,birds.jpg,Search
nanna1,5,19,12284,12310,28,120.2,155.1,334.5,121.4,275.53,159.24,FALSE,RIGHT,4.44,LEFT,Visual foraging,895.9,929.6,1,birds.jpg,Search
nanna1,5,20,12694,12730,38,363.5,133.1,365.7,17.3,257.84,108.52,FALSE,UP,3.03,LEFT,Visual foraging,917.9,1033.7,1,birds.jpg,Search
nanna1,5,21,15900,15916,18,353.9,12.8,349.4,0.8,38.68,33.38,FALSE,NA,0.33,LEFT,Visual foraging,1038.2,1050.2,1,birds.jpg,Search
nanna1,6,1,120,164,46,751,476.5,527.7,514.8,338.73,139.56,FALSE,LEFT,4.76,LEFT,Visual foraging,574.5,536.2,1,eggs.jpg,Count
nanna1,6,2,482,516,36,525.1,519.5,228.9,406.6,348.37,197.56,FALSE,LEFT,6.68,LEFT,Visual foraging,531.5,644.4,1,eggs.jpg,Count
nanna1,6,3,706,756,52,236.3,395.3,167.7,229.7,283.14,109.68,FALSE,UP,4.44,LEFT,Visual foraging,655.7,821.3,1,eggs.jpg,Count
nanna1,6,4,942,970,30,168.8,221.1,166.2,86.9,219.16,114.09,FALSE,UP,3.46,LEFT,Visual foraging,829.9,964.1,1,eggs.jpg,Count
nanna1,6,5,1362,1384,24,188.6,101.6,111.4,168,165.94,93.26,FALSE,DOWN,2.31,LEFT,Visual foraging,949.4,883,1,eggs.jpg,Count
nanna1,6,6,1846,1874,30,134.2,173.4,195.4,53.9,181.71,106.61,FALSE,UP,3.32,LEFT,Visual foraging,877.6,997.1,1,eggs.jpg,Count
nanna1,6,7,2160,2184,26,179.6,80.8,338.7,91.3,241.18,126.31,FALSE,RIGHT,3.27,LEFT,Visual foraging,970.2,959.7,1,eggs.jpg,Count
nanna1,6,8,2494,2518,26,311.3,102.8,419.2,130.8,173.17,90.47,FALSE,RIGHT,2.36,LEFT,Visual foraging,948.2,920.2,1,eggs.jpg,Count
nanna1,6,9,2718,2754,38,402.9,123.5,561.2,0.2,240.02,127.17,FALSE,RIGHT,4.65,LEFT,Visual foraging,927.5,1050.8,1,eggs.jpg,Count
nanna1,6,18,5720,5752,34,1468.1,43.6,1513.1,21.7,126.26,66.52,FALSE,RIGHT,1.07,LEFT,Visual foraging,1007.4,1029.3,1,eggs.jpg,Count
nanna1,6,19,5922,5956,36,1514.2,26,1575.1,115.2,231.74,99.19,FALSE,DOWN,2.6,LEFT,Visual foraging,1025,935.8,1,eggs.jpg,Count
nanna1,6,20,6250,6268,20,1577.5,116.5,1607.6,129.2,67.08,41.79,FALSE,RIGHT,0.68,LEFT,Visual foraging,934.5,921.8,1,eggs.jpg,Count
nanna1,6,21,6472,6506,36,1599.8,138,1518.3,181.2,207.98,94.01,FALSE,LEFT,1.97,LEFT,Visual foraging,913,869.8,1,eggs.jpg,Count
nanna1,6,22,6676,6702,28,1508.2,189.2,1327.5,197.8,260.52,132.2,FALSE,LEFT,3.69,LEFT,Visual foraging,861.8,853.2,1,eggs.jpg,Count
nanna1,6,23,6944,6968,26,1347.9,207.7,1252.1,148.6,186.1,103.24,FALSE,LEFT,2.52,LEFT,Visual foraging,843.3,902.4,1,eggs.jpg,Count
nanna1,6,24,7536,7562,28,1272.2,151.4,1207.3,46.9,207.47,119.07,FALSE,UP,3.07,LEFT,Visual foraging,899.6,1004.1,1,eggs.jpg,Count
nanna1,6,25,7888,7916,30,1228.8,60,1008.9,78.6,314.72,155.87,FALSE,LEFT,4.68,LEFT,Visual foraging,991,972.4,1,eggs.jpg,Count
nanna1,6,26,8190,8216,28,1030.7,89.2,837.2,86.5,280.92,147.91,FALSE,LEFT,4.14,LEFT,Visual foraging,961.8,964.5,1,eggs.jpg,Count
nanna1,6,27,8488,8514,28,849.4,92.9,712.2,180.8,262.29,130.95,FALSE,LEFT,3.75,LEFT,Visual foraging,958.1,870.2,1,eggs.jpg,Count
nanna1,6,28,8778,8810,34,727,175.6,589.5,128,231.09,118.34,FALSE,LEFT,3.19,LEFT,Visual foraging,875.4,923,1,eggs.jpg,Count
nanna1,6,29,9146,9174,30,599.7,148.5,603.1,38.4,188.29,96.96,FALSE,UP,2.92,LEFT,Visual foraging,902.5,1012.6,1,eggs.jpg,Count
nanna1,6,30,9566,9606,42,602.5,56.3,579,232.7,227.33,114.02,FALSE,DOWN,4.69,LEFT,Visual foraging,994.7,818.3,1,eggs.jpg,Count
nanna1,6,31,9766,9798,34,579.5,231.7,381.5,150,283.11,149.21,FALSE,LEFT,4.67,LEFT,Visual foraging,819.3,901,1,eggs.jpg,Count
nanna1,6,32,10264,10300,38,391.9,176.7,301.6,230.8,266.96,115.85,FALSE,LEFT,2.34,LEFT,Visual foraging,874.3,820.2,1,eggs.jpg,Count
nanna1,6,33,10462,10486,26,293.9,237.9,186,285.4,179.18,93.86,FALSE,LEFT,2.51,LEFT,Visual foraging,813.1,765.6,1,eggs.jpg,Count
nanna1,6,34,10690,10714,26,198.1,288.2,73,276.7,181.45,96.31,FALSE,LEFT,2.51,LEFT,Visual foraging,762.8,774.3,1,eggs.jpg,Count
nanna1,6,35,10996,11020,26,102.2,287.8,74.8,387.7,163.06,105.48,FALSE,DOWN,2.58,LEFT,Visual foraging,763.2,663.3,1,eggs.jpg,Count
nanna1,6,36,11550,11582,34,85.1,410.3,91,501.8,131.82,75.66,FALSE,DOWN,2.28,LEFT,Visual foraging,640.7,549.2,1,eggs.jpg,Count
nanna1,6,37,11846,11868,24,87.1,494.5,226,477,203.87,116.1,FALSE,RIGHT,2.78,LEFT,Visual foraging,556.5,574,1,eggs.jpg,Count
nanna1,6,38,12142,12168,28,219,474.2,333.4,396.2,197.4,109.11,FALSE,RIGHT,3.04,LEFT,Visual foraging,576.8,654.8,1,eggs.jpg,Count
nanna1,6,39,12588,12604,18,349.5,397.3,404.5,395.5,88.56,56.77,FALSE,RIGHT,1.13,LEFT,Visual foraging,653.7,655.5,1,eggs.jpg,Count
nanna1,6,40,12752,12788,38,383.8,393.2,491.3,348,245.18,107.34,FALSE,RIGHT,2.51,LEFT,Visual foraging,657.8,703,1,eggs.jpg,Count
nanna1,6,41,12970,13008,40,512.6,358.5,458.6,220,232.42,118.04,FALSE,UP,3.78,LEFT,Visual foraging,692.5,831,1,eggs.jpg,Count
nanna1,6,42,13142,13168,28,448.2,231.8,600,357.4,319.09,167.91,FALSE,DOWN,4.57,LEFT,Visual foraging,819.2,693.6,1,eggs.jpg,Count
nanna1,6,43,13364,13408,46,596.3,370.6,595.4,213.1,322.65,130.67,FALSE,UP,4.12,LEFT,Visual foraging,680.4,837.9,1,eggs.jpg,Count
nanna1,6,44,13770,13792,24,597.4,216.1,723.5,264.9,205.91,123.51,FALSE,RIGHT,2.97,LEFT,Visual foraging,834.9,786.1,1,eggs.jpg,Count
nanna1,6,45,14186,14224,40,716,281.9,723,167.6,230.29,103.13,FALSE,UP,3.02,LEFT,Visual foraging,769.1,883.4,1,eggs.jpg,Count
nanna1,6,46,14636,14662,28,728,164.2,874.7,244.4,256.08,138.73,FALSE,RIGHT,3.78,LEFT,Visual foraging,886.8,806.6,1,eggs.jpg,Count
nanna1,6,47,15062,15084,24,863.6,270,986.2,301.1,196.64,109.15,FALSE,RIGHT,2.73,LEFT,Visual foraging,781,749.9,1,eggs.jpg,Count
nanna1,6,48,16182,16204,24,974,328.6,886.8,382.2,174.16,94.28,FALSE,LEFT,2.32,LEFT,Visual foraging,722.4,668.8,1,eggs.jpg,Count
nanna1,6,49,16600,16622,24,901.8,380.7,831.2,381.9,117.68,64.4,FALSE,LEFT,1.5,LEFT,Visual foraging,670.3,669.1,1,eggs.jpg,Count
nanna1,6,50,17174,17258,86,855.3,408.3,1007.7,534.6,532.56,245.99,FALSE,DOWN,4.55,LEFT,Visual foraging,642.7,516.4,1,eggs.jpg,Count
nanna1,6,51,17500,17528,30,997.9,476.9,1222.2,476.4,288.84,155.15,FALSE,RIGHT,4.66,LEFT,Visual foraging,574.1,574.6,1,eggs.jpg,Count
nanna1,6,52,17870,17894,26,1223.8,488.9,1345.3,497.8,174.74,93.69,FALSE,RIGHT,2.49,LEFT,Visual foraging,562.1,553.2,1,eggs.jpg,Count
nanna1,6,53,18316,18342,28,1321.6,506,1475.5,497.8,210.1,110.21,FALSE,RIGHT,3.1,LEFT,Visual foraging,545,553.2,1,eggs.jpg,Count
nanna1,6,54,18694,18726,34,1457.1,507.1,1508.9,590.4,201.37,105.67,FALSE,DOWN,2.3,LEFT,Visual foraging,543.9,460.6,1,eggs.jpg,Count
nanna1,6,55,19020,19052,34,1518.5,584.5,1608.3,585.3,177.69,83.41,FALSE,RIGHT,1.75,LEFT,Visual foraging,466.5,465.70000000000005,1,eggs.jpg,Count
nanna1,6,56,19412,19438,28,1618.9,593.2,1584.2,750.5,241.84,135.13,FALSE,DOWN,3.8,LEFT,Visual foraging,457.79999999999995,300.5,1,eggs.jpg,Count
nanna1,6,57,20066,20090,26,1568.5,762.6,1409.6,804.5,227.73,120.68,FALSE,LEFT,3.21,LEFT,Visual foraging,288.4,246.5,1,eggs.jpg,Count
nanna1,6,58,20598,20624,28,1435.4,820.2,1542.6,924.1,219.74,111.21,FALSE,DOWN,3.13,LEFT,Visual foraging,230.79999999999995,126.89999999999998,1,eggs.jpg,Count
nanna1,6,59,21046,21066,22,1518.4,930.7,1541.4,994.9,115.25,67.48,FALSE,DOWN,1.48,LEFT,Visual foraging,120.29999999999995,56.10000000000002,1,eggs.jpg,Count
nanna1,7,1,180,212,34,1537.3,980.1,1438.4,857.7,223.54,118.71,FALSE,UP,3.33,LEFT,Visual foraging,70.89999999999998,193.29999999999995,1,dolphins.jpg,Count
nanna1,7,2,512,762,252,1440.9,872.3,784.4,648.7,1364.74,432.81,TRUE,LEFT,14.11,LEFT,Visual foraging,178.70000000000005,402.29999999999995,1,dolphins.jpg,Count
nanna1,7,3,1008,1066,60,792.2,629.3,171.2,644.1,479.96,226.48,FALSE,LEFT,12.49,LEFT,Visual foraging,421.70000000000005,406.9,1,dolphins.jpg,Count
nanna1,7,4,1362,1384,24,183,632.7,74.8,654.5,162.41,88.87,FALSE,LEFT,2.16,LEFT,Visual foraging,418.29999999999995,396.5,1,dolphins.jpg,Count
nanna1,7,5,1880,1902,24,73.6,647.5,203.6,620.4,187.19,105.95,FALSE,RIGHT,2.61,LEFT,Visual foraging,403.5,430.6,1,dolphins.jpg,Count
nanna1,7,6,2282,2300,20,194,592.5,156.5,594,71.36,43.3,FALSE,LEFT,0.74,LEFT,Visual foraging,458.5,457,1,dolphins.jpg,Count
nanna1,7,7,3128,3152,26,154.4,612.3,19.7,667.8,194.18,110.58,FALSE,LEFT,2.91,LEFT,Visual foraging,438.70000000000005,383.20000000000005,1,dolphins.jpg,Count
nanna1,7,8,3518,3566,50,52.5,749.9,290.6,570.3,342.33,149.43,FALSE,RIGHT,6.33,LEFT,Visual foraging,301.1,480.70000000000005,1,dolphins.jpg,Count
nanna1,7,9,3950,3964,16,314.9,612.8,315.8,579.5,74.59,50.79,FALSE,UP,0.82,LEFT,Visual foraging,438.20000000000005,471.5,1,dolphins.jpg,Count
nanna1,7,10,4088,4126,40,317.3,559.6,476.4,713,276.53,125.94,FALSE,DOWN,4.94,LEFT,Visual foraging,491.4,338,1,dolphins.jpg,Count
nanna1,7,11,4422,4438,18,477.8,702.3,424.7,706,82.47,53.64,FALSE,LEFT,1.07,LEFT,Visual foraging,348.70000000000005,345,1,dolphins.jpg,Count
nanna1,7,12,4746,4760,16,438,711.1,392.7,718.2,75.08,52.94,FALSE,LEFT,0.92,LEFT,Visual foraging,339.9,332.79999999999995,1,dolphins.jpg,Count
nanna1,7,13,4964,4984,22,401.3,710.5,319.3,716.9,119.65,71.46,FALSE,LEFT,1.64,LEFT,Visual foraging,340.5,334.1,1,dolphins.jpg,Count
nanna1,7,14,5164,5188,26,329.3,719,461.2,664.8,204.15,110.88,FALSE,RIGHT,2.95,LEFT,Visual foraging,332,386.20000000000005,1,dolphins.jpg,Count
nanna1,7,15,5876,5896,22,472,703.2,525.9,752.6,117.21,70.87,FALSE,DOWN,1.61,LEFT,Visual foraging,347.79999999999995,298.4,1,dolphins.jpg,Count
nanna1,7,16,6132,6156,26,509.5,756.3,615.8,691,176.92,104.43,FALSE,RIGHT,2.67,LEFT,Visual foraging,294.70000000000005,360,1,dolphins.jpg,Count
nanna1,7,17,6480,6502,24,625.6,709.5,626.9,649,102.36,57.87,FALSE,UP,1.48,LEFT,Visual foraging,341.5,402,1,dolphins.jpg,Count
nanna1,7,18,7340,7360,22,625.4,667.3,707.9,638.2,131.42,78.55,FALSE,RIGHT,1.84,LEFT,Visual foraging,383.70000000000005,412.79999999999995,1,dolphins.jpg,Count
nanna1,7,19,7834,7856,24,693.1,652.9,787.7,697.2,158.67,91.14,FALSE,RIGHT,2.23,LEFT,Visual foraging,398.1,353.79999999999995,1,dolphins.jpg,Count
nanna1,7,20,8216,8230,16,773.6,699.2,749.4,664.7,78.86,57.91,FALSE,UP,0.98,LEFT,Visual foraging,351.79999999999995,386.29999999999995,1,dolphins.jpg,Count
nanna1,7,21,8466,8486,22,761.6,659.5,830.2,650.2,114.11,64.08,FALSE,RIGHT,1.43,LEFT,Visual foraging,391.5,400.79999999999995,1,dolphins.jpg,Count
nanna1,7,22,8740,8758,20,816.7,652.4,868.9,629.9,94.03,59.91,FALSE,RIGHT,1.22,LEFT,Visual foraging,398.6,421.1,1,dolphins.jpg,Count
nanna1,7,23,9128,9140,14,864.1,638.9,890.4,615,67.23,52.26,FALSE,UP,0.81,LEFT,Visual foraging,412.1,436,1,dolphins.jpg,Count
nanna1,7,24,9602,9620,20,888.3,622.6,927.3,620.5,73.05,44.53,FALSE,RIGHT,0.81,LEFT,Visual foraging,428.4,430.5,1,dolphins.jpg,Count
nanna1,7,25,10452,10474,24,913.6,625.7,870.5,658.3,107.8,56.9,FALSE,LEFT,1.2,LEFT,Visual foraging,425.29999999999995,392.70000000000005,1,dolphins.jpg,Count
nanna1,7,26,10644,10684,42,890.1,650.4,1007.1,603.4,222.52,93.09,FALSE,RIGHT,2.69,LEFT,Visual foraging,400.6,447.6,1,dolphins.jpg,Count
nanna1,7,27,11112,11132,22,1012.3,602.8,983.8,591.4,71.93,49.4,FALSE,LEFT,0.66,LEFT,Visual foraging,448.20000000000005,459.6,1,dolphins.jpg,Count
nanna1,7,28,11650,11688,40,991.7,620.4,1111.5,522.8,215.2,109.14,FALSE,RIGHT,3.49,LEFT,Visual foraging,430.6,528.2,1,dolphins.jpg,Count
nanna1,7,29,12154,12198,46,1108.8,528.8,1326.4,632.5,323.34,126.4,FALSE,RIGHT,5.13,LEFT,Visual foraging,522.2,418.5,1,dolphins.jpg,Count
nanna1,7,30,12334,12356,24,1343.3,631.9,1430.8,735.1,218.03,123.6,FALSE,DOWN,3.03,LEFT,Visual foraging,419.1,315.9,1,dolphins.jpg,Count
nanna1,7,31,12766,12786,22,1419.1,745.4,1519.5,734.2,130.66,88.04,FALSE,RIGHT,1.97,LEFT,Visual foraging,305.6,316.79999999999995,1,dolphins.jpg,Count
nanna1,7,32,13230,13254,26,1515.7,718.7,1482,825.5,169.33,96.78,FALSE,DOWN,2.58,LEFT,Visual foraging,332.29999999999995,225.5,1,dolphins.jpg,Count
nanna1,7,33,14482,14512,32,1484.8,834.6,1444.7,851.5,127.17,64.38,FALSE,LEFT,0.86,LEFT,Visual foraging,216.39999999999998,199.5,1,dolphins.jpg,Count
nanna1,7,34,14886,14906,22,1444.1,858.2,1469.8,883.3,75.97,46.56,FALSE,DOWN,0.76,LEFT,Visual foraging,192.79999999999995,167.70000000000005,1,dolphins.jpg,Count
nanna1,7,35,15178,15216,40,1462.3,881.2,1153.9,856.3,296.75,151.38,FALSE,LEFT,6.03,LEFT,Visual foraging,169.79999999999995,194.70000000000005,1,dolphins.jpg,Count
nanna1,7,36,15550,15564,16,1157,858.2,1164.1,903.5,84.05,62.39,FALSE,DOWN,1.06,LEFT,Visual foraging,192.79999999999995,147.5,1,dolphins.jpg,Count
nanna1,7,37,15866,15898,34,1160.9,909,863.3,874.2,326.65,178.97,FALSE,LEFT,5.97,LEFT,Visual foraging,142,176.79999999999995,1,dolphins.jpg,Count
nanna1,7,38,16130,16140,12,848.5,893.3,870,879.7,48.12,41.96,FALSE,RIGHT,0.53,LEFT,Visual foraging,157.70000000000005,171.29999999999995,1,dolphins.jpg,Count
nanna1,7,39,16606,16630,26,886.8,874.5,756.8,938.5,210.16,111.09,FALSE,LEFT,2.98,LEFT,Visual foraging,176.5,112.5,1,dolphins.jpg,Count
nanna1,7,40,17010,17026,18,768.6,951.6,740.4,940.8,56.22,37.33,FALSE,LEFT,0.61,LEFT,Visual foraging,99.39999999999998,110.20000000000005,1,dolphins.jpg,Count
nanna1,7,41,17362,17386,26,749.6,962.6,638.6,898.4,178.23,104.6,FALSE,LEFT,2.64,LEFT,Visual foraging,88.39999999999998,152.60000000000002,1,dolphins.jpg,Count
nanna1,7,42,17714,17736,24,636.9,901.6,614.2,849,92.08,57.46,FALSE,UP,1.3,LEFT,Visual foraging,149.39999999999998,202,1,dolphins.jpg,Count
nanna1,7,43,17968,17988,22,619.2,872.8,566.4,921.2,111.65,64.6,FALSE,DOWN,1.53,LEFT,Visual foraging,178.20000000000005,129.79999999999995,1,dolphins.jpg,Count
nanna1,7,44,18290,18314,26,590.3,915.1,465.3,967,201.32,106.02,FALSE,LEFT,2.72,LEFT,Visual foraging,135.89999999999998,84,1,dolphins.jpg,Count
nanna1,7,45,19074,19088,16,495.4,954.7,486.8,958.4,32.86,22.16,FALSE,NA,0.19,LEFT,Visual foraging,96.29999999999995,92.60000000000002,1,dolphins.jpg,Count
nanna1,7,46,19606,19646,42,493.1,958.9,647.1,883.4,216.91,98.6,FALSE,RIGHT,3.49,LEFT,Visual foraging,92.10000000000002,167.60000000000002,1,dolphins.jpg,Count
nanna1,7,47,19976,19980,6,648.7,872.9,637.3,875.3,39.87,37.75,FALSE,NA,0.23,LEFT,Visual foraging,178.10000000000002,175.70000000000005,1,dolphins.jpg,Count
nanna1,7,48,20266,20308,44,641.2,871.7,238.8,902.3,344.39,183.66,FALSE,LEFT,7.89,LEFT,Visual foraging,179.29999999999995,148.70000000000005,1,dolphins.jpg,Count
nanna1,7,49,20510,20528,20,234,906.5,292.1,947.5,107.69,68.15,FALSE,RIGHT,1.44,LEFT,Visual foraging,144.5,103.5,1,dolphins.jpg,Count
nanna1,7,50,20956,20994,40,293.7,958.9,98,770.3,280.19,148.29,FALSE,UP,5.69,LEFT,Visual foraging,92.10000000000002,280.70000000000005,1,dolphins.jpg,Count
nanna1,8,1,260,304,46,83.8,778.8,344.8,746.7,335.4,135.4,FALSE,RIGHT,5.11,LEFT,Visual foraging,272.20000000000005,304.29999999999995,1,penguins.jpg,Count
nanna1,8,2,414,470,58,378.7,742.8,646.8,428,477.85,185.55,FALSE,UP,9.54,LEFT,Visual foraging,308.20000000000005,623,1,penguins.jpg,Count
nanna1,8,3,800,852,54,662.6,395.8,206.8,365.6,474.19,199.81,FALSE,LEFT,9.41,LEFT,Visual foraging,655.2,685.4,1,penguins.jpg,Count
nanna1,8,4,1070,1138,70,188.8,357.2,144.5,8.7,435.9,177.03,FALSE,UP,8.96,LEFT,Visual foraging,693.8,1042.3,1,penguins.jpg,Count
nanna1,8,5,1230,1572,344,141.2,45.2,109.2,136.4,1070.85,432.8,TRUE,DOWN,2.43,LEFT,Visual foraging,1005.8,914.6,1,penguins.jpg,Count
nanna1,8,6,1702,1742,42,128.2,175.3,78.3,100.2,206.49,100.84,FALSE,UP,2.16,LEFT,Visual foraging,875.7,950.8,1,penguins.jpg,Count
nanna1,8,7,2018,3552,1536,136.3,169.6,136.3,169.6,9.03,9.03,TRUE,NA,0,LEFT,Visual foraging,881.4,881.4,1,penguins.jpg,Count
nanna1,8,8,3678,3842,166,428.7,540.5,421.2,537.1,70.57,42.5,TRUE,NA,0.18,LEFT,Visual foraging,510.5,513.9,1,penguins.jpg,Count
nanna1,8,9,4226,4280,56,222.1,671.1,701.1,631.9,466.59,191,FALSE,RIGHT,9.7,LEFT,Visual foraging,379.9,419.1,1,penguins.jpg,Count
nanna1,8,10,4528,4550,24,720.4,678.6,609.1,691.1,171.19,91.07,FALSE,LEFT,2.3,LEFT,Visual foraging,372.4,359.9,1,penguins.jpg,Count
nanna1,8,11,4938,4980,44,620.6,722.4,1031,512,425.06,227.33,FALSE,RIGHT,9.93,LEFT,Visual foraging,328.6,539,1,penguins.jpg,Count
nanna1,8,12,5160,5206,48,1034.4,529.5,1296.9,385.7,402.63,177.54,FALSE,RIGHT,6.56,LEFT,Visual foraging,521.5,665.3,1,penguins.jpg,Count
